Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
264	0.774738279916346	0.00296077192295343	1.19564489941113	0.00156186551367864	0.060573942810297	0.0460506395450793	1.17866543224081	0.537614484783262	0.000360119776800275	99.8478539469186
265	0.757493020151742	0.00237526195542887	1.12929288009182	0.00136227867635898	0.0287885191477835	0.00616090456629172	1.1899898956297	0.552574238390662	0.00085132281598635	99.8200688994024
266	0.704187372466549	0.0017363634891808	1.18395539291669	0.00167066775774583	0.0130822032270953	0.0541755190948024	1.13020131979138	0.522152688610367	0.000139208014355972	99.821910712216
267	0.728852229006588	0.00159370133886114	1.18685990232043	0.00197374414047226	0.0487491592345759	0.0330796297984198	1.15705985012464	0.559090828476474	0.000701889738906175	99.8629655568395
268	0.795608857506886	0.00219003268238157	1.12339214112144	0.00114542035711929	0.0122447855537757	0.0361716925129294	1.18431670076679	0.547169191506691	0.000754448917461559	99.8601471786853
269	0.751529591181315	0.00289571564085782	1.13071214822121	0.00192799254180863	0.062082598907873	0.0164099546251819	1.14865511588287	0.58757266420871	0.00097119667683728	99.9141943583265
270	0.798580084205605	0.00250910492520779	1.13021303117275	0.0015354686982464	0.0371653896849602	0.0081275225202553	1.1804527314147	0.587712520034984	0.00063182126567699	99.9115129746497
271	0.709436630108394	0.00232974839163944	1.10265814610757	0.00136468466743827	0.042127813664265	0.0467011754829437	1.14800768031273	0.544548359024338	0.000263338044984266	99.830997750489
272	0.753135346760973	0.00281841995567083	1.19577912630048	0.00153509416943416	0.0161845936393365	0.0293954480993561	1.11980361184105	0.52061165436171	0.000321118872845545	99.9032774317078
273	0.794967428455129	0.00127403239859268	1.14663146187086	0.00114324864489026	0.020263955690898	0.0502709645340219	1.12167437658645	0.515507211862132	0.000106829651165754	99.9935484143905
274	0.793623124435544	0.00126679028850049	1.15426919893362	0.00174201262672432	0.0670574235497043	0.050444623041898	1.15608834752347	0.507884232071228	0.000411091143498197	99.822816551663
275	0.757998878066428	0.0014401438976638	1.18699161957484	0.00135312981344759	0.0353732952987775	0.00726050674170256	1.12206733624917	0.513302619219758	7.22452774643898e-05	99.9956059684046
276	0.798655435070395	0.0010257459487766	1.12322788641322	0.00155997787253	0.028357693082653	0.0584150299080648	1.17015380575322	0.598890302726068	0.000680043237516656	99.8573745012283
277	0.7142147236038	0.00258914869697765	1.18386318008415	0.00175065653468482	0.0178833867562935	0.0589497278477065	1.11008175669704	0.559060498443432	0.000830373750766739	99.8436493556947
278	0.716440076683648	0.00279518023785204	1.19515011727344	0.00144119686703198	0.0424483929341659	0.0361893519046716	1.1113541567931	0.577579430630431	0.0004813074672129	99.9154684696346
279	0.783990012062714	0.00109712381428108	1.10066289736424	0.00103128417884	0.0470580373890698	0.0394548506755382	1.17005577757955	0.596484369877726	0.00089594739372842	99.8086525492836
280	0.756519844033755	0.00245889090746641	1.19447602180298	0.00106901576183736	0.0414511069841683	0.0574478357727639	1.16939153573476	0.585251919645816	0.000785622028168291	99.9487875794526
281	0.791647988231853	0.00259585595689714	1.16289024550933	0.00183426374103874	0.0326691573811695	0.0398666212870739	1.16122138611972	0.53185177363921	0.000637571529485285	99.8610036285128
282	0.748924697330221	0.00117691995203495	1.13021698789671	0.00124761437554844	0.0551585314329714	0.0412121641798876	1.16948033540975	0.573172855447046	0.000419650983531028	99.9953095077537
283	0.731780070369132	0.00205837780050933	1.14015413350426	0.00165427208109759	0.0409426661022008	0.00955379533628002	1.12501489138231	0.560495970817283	0.000653269261587411	99.833858881006
284	0.788512507616542	0.0021310898042284	1.17608501927461	0.00148672540253028	0.0153266612440348	0.0192120916466229	1.1985627734568	0.517542027379386	0.000106750999577343	99.98966332376
285	0.788504832750186	0.00223143498878926	1.18027337084059	0.00124863587669097	0.0574776491429657	0.0468218545205891	1.18265927508473	0.54765879327897	0.000111117691500112	99.8346065646503
286	0.721561837056652	0.001698191748932	1.1458151275292	0.00146873087622225	0.0563095899205655	0.0293876988328993	1.16279690193478	0.514891941077076	0.000867655319627374	99.939725714922
287	0.722059176512994	0.00249212898174301	1.1025469943881	0.00140683535113931	0.0553788324911147	0.043901245651301	1.12733729707543	0.50383764936123	0.000351387167349458	99.978459760407
288	0.753551225317642	0.0011824450478889	1.17634870675392	0.00183410556265153	0.0135342440009117	0.0536742677022703	1.13534774887376	0.550035274168476	0.000606458462774754	99.9039071556181
289	0.767788419430144	0.00248626455618069	1.11050558537245	0.00106724371877499	0.0451288652885705	0.0591467755744234	1.18454624989536	0.505055296118371	0.000289025795646012	99.8946799662895
290	0.736598344775848	0.00176743733882904	1.13867660337128	0.00138267875346355	0.0401099891774356	0.0258669452858157	1.10418750089593	0.53817974855192	0.000722120623802766	99.9098130498082
291	0.70677531673573	0.00208842016384006	1.14573089517653	0.00179557101987302	0.0511056812293828	0.0137453969595954	1.1172172922641	0.578347972827032	0.000144396290648729	99.8462408313993
292	0.755333531345241	0.00201148805813864	1.14648511579726	0.00174920929898508	0.0554499566694722	0.0172069023745134	1.19743124733213	0.535018850769848	0.000221649600425735	99.9369113388471
293	0.744953370280564	0.00193878685915843	1.16398090654984	0.00108400355209596	0.0378337431838736	0.049991342546884	1.19067033776082	0.516563365724869	0.000451322151813656	99.950001817802
294	0.728830672148615	0.00108491824334487	1.13444380119909	0.00175281882612035	0.0473543739737943	0.0220183487422764	1.18575476452243	0.50498847658746	8.43643599655479e-05	99.9653016101569
295	0.758094764105044	0.00291978129604831	1.157009050739	0.00115865656593814	0.0159424661332741	0.0112620807169005	1.19716898964252	0.550404371204786	0.00024973580497317	99.8925138170831
296	0.738298894744366	0.00179262772295624	1.19238830856048	0.00198679771320894	0.0205599042633548	0.0258074336643331	1.16923543848097	0.597873706906103	0.000487275974359363	99.8276021677535
297	0.769568207883276	0.00116483974037692	1.18535249396227	0.00175072033633478	0.0263154148263857	0.00891019922448322	1.18166873971932	0.528234927495941	0.000541354915359989	99.8186557797249
298	0.721652256837115	0.0027672999612987	1.14175561696757	0.00144991846964695	0.0592520986869931	0.0533532825442962	1.10944526721723	0.503742048656568	0.000207684769527987	99.997821883345
299	0.705739249591716	0.00246549111837521	1.10474491780624	0.00126324692042544	0.0554292208049446	0.0364613648881204	1.16006888488773	0.568152569583617	0.0001768191116862	99.8687853788491
300	0.782555491966195	0.00193241396639496	1.16815221046563	0.00178634242527187	0.0603595767123625	0.0459286819738336	1.15584997443948	0.57951109232381	0.00044948592572473	99.9789279726334
301	0.749050639406778	0.0029451122675091	1.11919664237648	0.00193618321348913	0.0163083716621622	0.0474279574993998	1.11443645220716	0.574454807746224	9.4302020734176e-05	99.8238453228958
302	0.766903248755261	0.00162978695426136	1.12660418159794	0.00172965291468427	0.067693386496976	0.0421532566663809	1.18151979751419	0.529381467471831	0.00016061091166921	99.8862555045635
303	0.730160080874339	0.00251957066170871	1.17374646896496	0.00146451388299465	0.0441741692274809	0.0519227715823799	1.12332277072128	0.502078409632668	0.000229177955072373	99.9921231869608
304	0.768012108653784	0.00250008705677465	1.18611913211644	0.0019991883225739	0.0285626523941755	0.0543562022829428	1.17024635223206	0.54314088972751	0.00019125891267322	99.8854727196973
305	0.776627777703106	0.00137888019531965	1.1401029155124	0.00132695798948407	0.0124243567511439	0.0261714468528517	1.15479768032674	0.585125770140439	0.000870825472753495	99.9892504110467
306	0.758534912089817	0.00268232526257634	1.15863814172335	0.0010583554469049	0.0521732284128666	0.0345839028703049	1.16278191409074	0.534536743699573	0.000488627806771547	99.9276651600376
307	0.705050242342986	0.00157131969043985	1.19797591939569	0.0019841618956998	0.0238729767175391	0.0243128331787884	1.171271365555	0.504413974005729	0.000300633046776056	99.8028779295739
308	0.797133534657769	0.00207300031557679	1.14312299736775	0.00170786077273078	0.0189103559311479	0.0237781129097566	1.17278675774578	0.572510268422775	0.00097184572275728	99.8959095733706
309	0.768667609570548	0.00273231059359387	1.10317656276748	0.0018001329691615	0.0692502769688144	0.00832343288138509	1.19321690758225	0.531151118618436	0.00049546989845112	99.8063820516225
310	0.7714022109285	0.00175093944603577	1.16622149636969	0.00108011558535509	0.0365676466654986	0.00780676231579855	1.19208294821437	0.509007587120868	0.000502229721751064	99.8806058710441
311	0.704788642772473	0.00266932446230203	1.1938596542459	0.00125213037943468	0.0133260832633823	0.042819020179566	1.11791458902881	0.527249761275016	0.000117682544514537	99.8024121541996
312	0.720026346296072	0.00134751412970945	1.17504765770864	0.00153445358132012	0.0313913573231548	0.0249332514465787	1.15064961120952	0.545818190509453	0.000544529486447573	99.8345274561085
313	0.762815937004052	0.00256385989207774	1.18057418745011	0.00108224796876311	0.0494152260944247	0.0186387056121603	1.16920667497907	0.599345279391855	0.00072361280489713	99.8841251779348
314	0.787868590001017	0.00141501715639606	1.15664069487248	0.00177115281717852	0.0448961247317493	0.0542637960249558	1.15228862550575	0.504716750653461	0.00016964525426738	99.8194399954285
315	0.738589474186301	0.00267915794719011	1.15708480093163	0.00165100549836643	0.025535289067775	0.0361989145288244	1.11074898943771	0.590410836180672	0.000583973026601598	99.9615138122812
316	0.759511221316643	0.00259027010528371	1.19557301846799	0.00157040530536324	0.0146392527595162	0.0110719742495567	1.1962569139665	0.501688569551334	0.000327754055382684	99.8625358383637
317	0.734698419529013	0.00224138257512823	1.1424497281434	0.001249416757375	0.0287863975623623	0.0344602588894777	1.17528337836266	0.530370989511721	0.000794280385132879	99.8275462895632
318	0.78959309940692	0.00174015586357564	1.18212362395134	0.00112466492736712	0.0480298142740503	0.0425714606442489	1.11127874432132	0.51818214461673	0.000979100457159802	99.8911957921926
319	0.769344260217622	0.00139329681312665	1.1362854873063	0.00154487518966198	0.0282678310759366	0.0216443587546237	1.1861913315719	0.593862489843741	0.000941573437768966	99.9427800445352
320	0.790368292829953	0.00180138224270195	1.11088078869507	0.00121269310591742	0.0697677951864898	0.0450012364913709	1.10046167967375	0.594417876470834	0.000465995238395408	99.9633322243579
321	0.778452179650776	0.00154792717145756	1.16876019414049	0.00143492822372355	0.05959925878793	0.0521092909011059	1.1037244213745	0.522237698873505	0.000926532895071432	99.9136299683712
322	0.771605812339112	0.00177874176576734	1.13536890652031	0.00119276575488038	0.0214183828514069	0.0423388855503872	1.17049909646157	0.573421525629237	0.000824829809833318	99.9990237967111
323	0.744938880205154	0.0025768156289123	1.15202452752274	0.00121093344758265	0.0317229253659025	0.0465083469673991	1.10849672541954	0.500710891373455	0.000805111069930717	99.840081637213
324	0.738077087281272	0.00147591012855992	1.14207674239296	0.00174341398337856	0.0452341672917828	0.0483935956181958	1.10403562723659	0.594184008287266	0.000972640974912793	99.923049236834
325	0.783164979261346	0.00128054563142359	1.12354249705095	0.00117227373411879	0.0472993464861065	0.0438833045144565	1.17414062719326	0.591699801548384	0.000417939156992361	99.8006819285452
326	0.733296296186745	0.00264798336848617	1.10217571738176	0.00156104165036231	0.0190898875379935	0.0339086355865002	1.11288242111914	0.510884753800929	0.000414897379232571	99.8372661690693
327	0.773674174631015	0.00136915695481002	1.14903413818683	0.00196628318238072	0.0306371749239042	0.0571897328677587	1.18354962507728	0.52681984116789	0.000173966374248266	99.9185369281098
328	0.735974655440077	0.00223652563383803	1.12639979354572	0.0010964901924599	0.0402104505198076	0.0460943065406755	1.15352547802031	0.57603615866974	0.000851277853595093	99.9937138485257
329	0.786250226479024	0.0027297574984841	1.18084685050417	0.00115208175638691	0.0392122192727402	0.0474713889299892	1.17257494509686	0.546012195735239	0.000894598382757977	99.8063914458733
330	0.762661795015447	0.00231018919032067	1.15068523474038	0.00178918207366951	0.0174519047373906	0.0388847008561716	1.10502129965462	0.579399862512946	0.000323376308428124	99.9618581385352
331	0.787163133127615	0.00128310232143849	1.16500403094105	0.00138310653227381	0.0533190585486591	0.041827860774938	1.10733712883666	0.585977882170118	0.000711132966447622	99.8820584446192
332	0.739453611336648	0.00189077232824638	1.17419203687459	0.00197833530651405	0.0403571691131219	0.0116352149583399	1.17362979762256	0.528810985339806	0.000622455676319078	99.8862598505802
333	0.758716682298109	0.00200846092775464	1.17775361491367	0.00121404885081574	0.0118138758093119	0.0332809031610377	1.11497316455934	0.573695931490511	0.000176871243165806	99.8391026101075
334	0.725261258566752	0.00229740387201309	1.12498364336789	0.00116412882553414	0.0588056383188814	0.0233436612202786	1.10940258859191	0.584229697589763	0.000300281445728615	99.9994185578078
335	0.79265740623232	0.00282574570318684	1.14460359329823	0.0014906591179315	0.0653857346437871	0.0287008847272955	1.17455050451681	0.583546890434809	0.000834001724841073	99.8241368710529
336	0.744979500211775	0.0012917412230745	1.13200432236772	0.00154774590674788	0.0646747296769172	0.0250498250573874	1.13144617199432	0.509551282506436	0.000272871667519212	99.8814140490722
337	0.789218662655912	0.00119106692820787	1.13609613480512	0.00129119348106906	0.0309141908725724	0.0500492962156422	1.16676485794596	0.553761080931872	0.000958828783826902	99.9363115353976
338	0.76674304138869	0.00218018786096945	1.1576198694529	0.0018602475465741	0.0541025853483006	0.0371533072851598	1.108856776217	0.592441573622636	0.00065579737839289	99.9283850108739
339	0.741829140926711	0.00267021956434473	1.16684185098857	0.00173712169192731	0.0193126747105271	0.058022540749982	1.13379135308787	0.516925274184905	0.000663611580850556	99.9460765301716
340	0.752167005185038	0.00280313487490639	1.19137336174026	0.00118132599792443	0.0459130414621905	0.0445666987029836	1.19299560552463	0.599795378162526	0.000267846380127594	99.8782121483237
341	0.718032729323022	0.00207860489096493	1.19049386519473	0.00132371138990857	0.0675453587900847	0.0285875259954482	1.13863287346903	0.547956067789346	0.000266625564545393	99.9309631392825
342	0.757061993610114	0.00283332765568048	1.13829134821426	0.00164664644305594	0.0444830792397261	0.0382521271272562	1.13484952321742	0.518877547048032	0.000638152659172192	99.8815175213385
343	0.753431726130657	0.00140808547986671	1.12651675452944	0.00173184174485505	0.0380170719185844	0.0199988617454655	1.1299230437493	0.561908819898963	0.00047659582295455	99.8944867749698
344	0.776533258962445	0.00253038168745115	1.11068566341419	0.00116683291108347	0.0199379759747535	0.00966538452683017	1.15376038055401	0.50566710375715	7.70483440719545e-05	99.8483667937573
345	0.702523032808676	0.00161481927102432	1.1173574033659	0.00105062967375852	0.0207973418012261	0.0520205275900662	1.12593558966182	0.581707283249125	0.000658564602024853	99.8149694600143
346	0.750320119853132	0.00211605032812804	1.13333037344273	0.00144993341993541	0.0407819087989628	0.00936645893286914	1.19419954349287	0.583544349903241	0.000573540496174246	99.9282579582185
347	0.709692565095611	0.00147423933306709	1.10553068898153	0.00119812248274684	0.0277717111865059	0.0250862758881412	1.18048184334766	0.531167167192325	0.000637263063108549	99.9655825607479
348	0.713449858734384	0.00246474828012288	1.16809909010772	0.00137913055811077	0.0432827779231593	0.0582898138049059	1.15380292600021	0.59170485609211	0.000490665146149695	99.9715831917245
349	0.743583286367357	0.00108330794703215	1.15710050030611	0.00106427424331196	0.0115095622232184	0.035687455134932	1.17182023827918	0.550799031811766	0.000881363461492583	99.8842358781025
350	0.786357159190811	0.00140268805902451	1.19767151875421	0.00127109810337424	0.0213427566410974	0.0223520531533286	1.18618042687885	0.531639360496774	4.88366128411144e-05	99.8952515373472
351	0.76190209784545	0.00259926872421056	1.15055122759659	0.00123109789355658	0.0230094752600417	0.0586184554416686	1.1237697967561	0.551629924424924	0.000997013054555282	99.9591752044857
352	0.793445273884572	0.00275679976213723	1.13774524724577	0.00145814091875218	0.0640423005260527	0.0318560479846783	1.19430000537541	0.558581665134989	0.000260187468025833	99.898258443037
353	0.776125359884463	0.00115430354140699	1.1556653333595	0.00179234223579988	0.0418660804536194	0.0467412631628104	1.15173520001117	0.515025040949695	0.000472874529194087	99.8689902957994
354	0.759601933532394	0.00168091396661475	1.18352078280877	0.00189016382792033	0.0453079165425152	0.0413951485524885	1.14783202884719	0.588830012036487	0.000366653837962076	99.9028711807448
355	0.797935403441079	0.00109275198262185	1.12067682207562	0.00100311390915886	0.0217371586291119	0.0250175023851916	1.18054035259411	0.531552220880985	0.000824014913290739	99.9897659457754
356	0.771209512860514	0.00234185446426272	1.12313633894082	0.00138952091988176	0.0373229245794937	0.0484949337830767	1.14288036390208	0.564318155613728	0.00066286583407782	99.950713566225
357	0.729497189167887	0.00168963575176895	1.12236189621035	0.00180663785315119	0.0434884833078831	0.0158158809011802	1.13747807287145	0.594042076147161	0.000950227806344628	99.8718953259289
358	0.7253004970029	0.00139895256794989	1.13617692284752	0.0018121584719047	0.0556132049346343	0.0471557878581807	1.13428404971492	0.55744884875603	0.000771381348604336	99.9750731822103
359	0.710430783731863	0.0010624616863206	1.16374296967406	0.00162318348139524	0.0147873664088547	0.0321635225918144	1.12239419957623	0.535155399586074	0.000886239332379773	99.9737047901377
360	0.746372165088542	0.00285206688335165	1.15062184059061	0.00149986329814419	0.0679582705488428	0.0476693321079947	1.19366198172793	0.518429637770168	0.000580188240623102	99.8799486923963
361	0.72383570484817	0.00268431080970913	1.1043818982318	0.00182903586211614	0.0264929136401042	0.015256006674841	1.19680016732309	0.535218977695331	0.000971516100689769	99.8775202925317
362	0.791295970184729	0.00248038673773408	1.1399840321159	0.00139641443430446	0.0458030885225162	0.0408182381205261	1.19967247496825	0.588011578517035	0.000133459740085527	99.8292399313301
363	0.740688139689155	0.00262510213581845	1.18511352282949	0.0017382500518579	0.0371487351087853	0.0570993575910106	1.10316033121198	0.563978151720948	0.000545977955684066	99.8284533154685
364	0.726530239870772	0.00251692006830126	1.16734862879384	0.00125584892486222	0.0371333208028227	0.00720854633906856	1.10510986424051	0.50684782282915	0.000673991835908964	99.959794651391
365	0.742062192107551	0.00255707558058202	1.12659741803072	0.00194662785716355	0.0250868445076048	0.0438690834464505	1.17828513788991	0.57851282749325	0.000906764252344146	99.9497466984671
366	0.785622526193038	0.00179233429813758	1.10197002030909	0.00191299865790643	0.0201646346226335	0.00630726525653154	1.19743768516928	0.506853254046291	0.000872752937022597	99.9031674875412
367	0.758943950710818	0.002324776773341	1.12485168566927	0.00122397034917958	0.0610640605026856	0.0201435273759998	1.13492679595947	0.590948856435716	0.000967499409336597	99.9598840042483
368	0.780458791553974	0.00279375351266935	1.1317267406499	0.0010272986877244	0.0196939687989652	0.0408980059060268	1.15166122796945	0.549587381142192	0.000968473192304373	99.8471820799634
369	0.796925617218949	0.00102437580935657	1.11232165570837	0.0018652505222708	0.0656252129515633	0.0401253266329877	1.1563454490155	0.571666110516526	0.0007607441986911	99.945349599747
370	0.788698794855736	0.00118909933743998	1.19406411121599	0.00136347934789956	0.0166280605224892	0.0420131316091865	1.16020411953796	0.528771887766197	0.000558428124757484	99.8552701578941
371	0.715139634627849	0.00126006511459127	1.11197814692277	0.00129612238076515	0.0695116240810603	0.0284786827163771	1.17196315308101	0.58881822002586	0.000619093943620101	99.8808236490004
372	0.77556629057508	0.00254873731685802	1.14174914583564	0.00152142600761727	0.0161860707122833	0.0335192118538544	1.18667607577518	0.506582452077419	0.000817276149755344	99.9808334158733
373	0.745267204311676	0.00113436941523105	1.11582457369659	0.00150000097462907	0.0385421065241098	0.0109493104862049	1.12575359104667	0.560541982832365	0.000762886041775346	99.9369637471158
374	0.769331683404744	0.00299889351241291	1.13423515160102	0.00130076304939575	0.0129288789816201	0.0587881954936311	1.14360173095483	0.592306624865159	0.000369503524154425	99.8366444500629
375	0.704279016121291	0.00259170717000961	1.10872627978679	0.00160338876442984	0.0680643882928416	0.0544538582358509	1.11611626436934	0.599898624443449	0.000336635529063642	99.9467431622557
376	0.700009157904424	0.00143879656121135	1.18205884990748	0.00111877052392811	0.065494549991563	0.0488849361436442	1.17064637509175	0.524233790463768	0.000106766843469813	99.8794540350791
377	0.791396374930628	0.0021655625239946	1.10033008046448	0.00109658837248571	0.0277109321625903	0.0535337095228024	1.11463793325238	0.533972297725268	0.000114806772908196	99.8795343234204
378	0.710824824310839	0.00179738094611093	1.14679502947256	0.00171583229466341	0.0626116292923689	0.0135778729990125	1.11161035834812	0.51799485210795	0.00069629944069311	99.8263621982187
379	0.756298622163013	0.00187265831511468	1.17589107505046	0.00168960278504528	0.0137613382423297	0.0516938451058231	1.12898984979838	0.546956293145195	0.00051827379106544	99.8372767342255
380	0.750532772880979	0.00135485324077308	1.1412990301149	0.00173961110319942	0.0622862847987562	0.0295686153355055	1.12327020703815	0.508400446758606	0.000498920738231391	99.9604959770106
381	0.765595287573524	0.00183232805505395	1.17283006720245	0.00182338692923076	0.012157791890204	0.0417845724737272	1.11159519359935	0.552156312903389	0.000309564808849245	99.8205935874023
382	0.748541200114414	0.00214514396479353	1.19654668294825	0.00195189654128626	0.0640999404154718	0.0213934158012271	1.19604080340359	0.576629641233012	0.000358049819711596	99.8849250985309
383	0.787056235899217	0.00292907346086577	1.18096717589069	0.00102159080514684	0.0265172749012709	0.0149011179087684	1.10251648605336	0.505396177619696	2.09094320889562e-05	99.8215609150473
384	0.714701851666905	0.00140656581986696	1.17462031133473	0.00102857579803094	0.0374485178710893	0.0522856233282946	1.1512961645145	0.597706131031737	0.000500302509171888	99.8836620574351
385	0.734851681627333	0.00265629471605644	1.15408729331102	0.00124022476864047	0.0397164113959298	0.0271305930535309	1.19618953273166	0.587390153994784	0.000298905283212662	99.866327605024
386	0.79649926663842	0.00146875707851723	1.12535172183998	0.00129489491553977	0.0193916229205206	0.0592434377688915	1.14632597288582	0.538944841502234	0.000588741378160194	99.9022519682534
387	0.733408392244019	0.00256876938603818	1.18104313190561	0.00109189395513386	0.0361191381374374	0.0190158647513017	1.1572138993768	0.544606911018491	0.00060691450862214	99.8604229994584
388	0.718956639873795	0.00282583831064403	1.16612870506942	0.00147885836614296	0.0384565084753558	0.0470615983293392	1.19936283871066	0.525793297868222	0.000402995018521324	99.8113912665285
389	0.738964233407751	0.00282803294947371	1.18426583681721	0.00194125220971182	0.0424570402922109	0.0438947206288576	1.18562307229731	0.504575819661841	0.000711191477486864	99.8188762701582
390	0.755092302546836	0.00290854056738317	1.18480060338043	0.00192829131870531	0.0361168737243861	0.0152759413635358	1.15395405865274	0.565421479102224	0.000538594429614022	99.8710168579593
391	0.742749661463313	0.00146244731685147	1.18473498919047	0.00155656563863158	0.0228895074687898	0.0534265726567246	1.10771984502207	0.543669745582156	0.000594153284328058	99.9062264186796
392	0.781985724158585	0.00115945539297536	1.12391664306633	0.00143825018987991	0.0306578690325841	0.0440863545848988	1.11443630685098	0.541397176962346	0.000304608331527561	99.8226693817414
393	0.773762139794417	0.00240774777065963	1.10565056579653	0.00171575230266899	0.016151330685243	0.0368959506293759	1.14270991734229	0.559261541278101	0.000217028034618124	99.8311215239577
394	0.720847243489698	0.00250810479000211	1.13591044389177	0.00109008116973564	0.0461401177383959	0.0408439933368936	1.11618506335653	0.524511548853479	1.46151948720217e-05	99.9238383250777
395	0.700865756883286	0.00244255305314437	1.11915724205319	0.00182344720815308	0.0634146758541465	0.0310541486302391	1.17808066529687	0.531812910921872	0.000674399198731408	99.9378232537769
396	0.741620085341856	0.00147414165409282	1.15264303653967	0.00182013373053633	0.0204016976570711	0.0590180383804254	1.16081153326668	0.578345514647663	0.0002276230675634	99.9888636572752
397	0.703281567455269	0.00115393263241276	1.16389720491134	0.00183944908715785	0.0639770572725683	0.0516473999493755	1.11770354560576	0.589387696050107	0.000292651140596718	99.9936207100283
